Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
8192,2097152,986.47,1018.81,1001.64,1034.32,92.5941,94.1509
8192,4194304,1919.85,1982.87,1949.1,2015.03,185.649,188.033
8192,8388608,4329.21,4564.6,3835.17,4633.33,371.063,373.754
8192,16777216,9078.36,9280.22,8507.84,8144.74,758.886,754.845
16384,64,0.0878952,0.147238,0.113559,0.0914853,0.0176348,0.0179921
16384,128,0.161987,0.226201,0.178807,0.167862,0.0227578,0.0240042
16384,256,0.288334,0.348605,0.31834,0.297403,0.0396901,0.0389725
16384,512,0.514504,0.592302,0.566798,0.556264,0.0636099,0.065153
16384,1024,0.989168,1.09871,1.04471,1.06299,0.109703,0.111385
16384,2048,1.93249,2.10281,2.03571,2.07591,0.200127,0.202252
16384,4096,3.81738,4.09525,3.96002,4.10538,0.379203,0.386537
16384,8192,7.59389,8.03402,7.89303,8.14534,0.74291,0.754218
16384,16384,15.0544,15.9574,15.724,16.3031,1.47476,1.48544
16384,32768,30.4445,31.909,31.5043,32.5358,2.92388,2.9405
16384,65536,60.1254,63.8858,62.2751,64.8955,5.78562,5.85783
16384,131072,120.837,127.036,124.734,129.577,11.5453,11.7365
16384,262144,236.335,250.008,245.567,256.962,23.2623,23.366
16384,524288,480.63,504.817,491.173,515.918,50.6211,48.7439
16384,1048576,959.715,1010.5,986.584,1028.03,92.3739,93.4495
16384,2097152,2117.1,2229.16,2169.23,2249.64,185.824,188.479
16384,4194304,4311.33,4529.69,4414.26,4729.84,370.673,374.18
16384,8388608,8980.17,9351.84,8877.22,8721.63,733.225,745.308
16384,16777216,15104.1,16286.3,13433.5,13403,1563.53,1578.14
32768,64,0.134204,0.30933,0.152854,0.134931,0.0268939,0.0267976
32768,128,0.245731,0.391113,0.264927,0.261219,0.035473,0.0365008
32768,256,0.380688,0.558203,0.429429,0.425542,0.0614448,0.0631507
32768,512,0.686423,0.907444,0.745411,0.76335,0.106343,0.113138
32768,1024,1.31144,1.56577,1.4121,1.46634,0.198992,0.199846
32768,2048,2.5693,2.87216,2.70257,2.83928,0.374603,0.385415
32768,4096,5.0755,5.53599,5.28072,5.59652,0.735776,0.74467
32768,8192,9.82503,10.8539,10.4505,11.126,1.44632,1.47013
32768,16384,19.5837,21.5847,20.8314,22.1724,2.87157,2.92883
32768,32768,39.5817,42.8206,41.5819,44.2623,5.72232,5.83716
32768,65536,78.5321,86.038,83.2365,88.4244,11.4293,11.6163
32768,131072,160.587,171.67,167.571,176.948,23.1743,23.3682
32768,262144,319.691,344.093,331.87,360.945,45.8373,46.1984
32768,524288,627.766,685.27,663.903,712.718,91.8706,92.3028
32768,1048576,1255.65,1359.11,1335.17,1443.31,185.127,188.352
32768,2097152,2567.38,2750.4,2702.01,2869.1,413.494,400.826
32768,4194304,6720.36,7110.11,6749.74,6964.98,751.198,759.734
32768,8388608,14005.8,12429.2,14170.6,16160.7,1490.52,1501.25
32768,16777216,28172.8,33822.3,25706,26256.3,2995.75,3011.46
65536,64,0.194064,0.431124,0.229233,0.206278,0.0431783,0.0421621
65536,128,0.352944,0.556856,0.391683,0.394538,0.065972,0.0618437
65536,256,1.04116,1.43456,1.1454,1.17335,0.32215,0.302688
65536,512,2.00609,2.56548,2.18189,2.22124,0.522827,0.473525
65536,1024,3.9058,4.6344,4.30928,4.53899,0.885358,0.849127
65536,2048,7.55064,8.68165,8.25327,8.79387,1.61262,1.62938
65536,4096,14.9659,16.8551,16.5044,17.386,3.18509,1.54966
65536,8192,14.2886,16.1912,15.9095,16.8518,2.89865,2.92313
65536,16384,28.5013,32.1315,31.5529,33.9942,5.93386,5.96774
65536,32768,57.6427,63.7174,63.2863,67.0018,11.5603,11.6296
65536,65536,114.972,126.613,125.661,133.283,22.7555,23.0323
65536,131072,231.32,254.584,256.685,269.449,46.2858,46.2821
65536,262144,459.378,504.503,504.06,531.415,93.9693,96.0636
65536,524288,961.651,1073.75,1066.3,1129.69,185.571,188.05
65536,1048576,1907.43,2117.81,2111.98,2227.46,368.844,374.944
65536,2097152,3492.32,3826.59,3833.41,4161.15,745.867,748.067
65536,4194304,7085.65,7990.21,7827.77,8232.28,1468.08,1488.35
65536,8388608,17494.4,17638.5,19164.1,20496.6,2978.53,3002.25
65536,16777216,33508.8,35147.8,34058.3,35892.5,5908.18,5973.89
